embed_dropout,full_embed_dropout,shared_embed,add_shared_embed,frac_shared_embed,input_dim,n_heads,n_blocks,dropout,ff_hidden_dim,transformer_activation,mlp_hidden_dims,mlp_activation,mlp_batchnorm,mlp_batchnorm_last,mlp_linear_first,with_wide,lr,batch_size,weight_decay,optimizer,lr_scheduler,base_lr,max_lr,div_factor,final_div_factor,n_cycles,val_loss_or_metric
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2703216974852515
0.0,False,False,False,8,16,4,4,0.1,,relu,same,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2703450102297986
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2703808912488281
0.1,True,False,False,8,16,4,6,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2706490816151509
0.0,False,True,False,4,16,4,8,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2707231477147243
0.0,False,False,False,8,64,16,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2707473024970195
0.0,False,False,False,8,16,4,4,0.1,,relu,same,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2707842265973326
0.1,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2708230971312914
0.0,False,False,False,8,16,4,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2709007707775616
0.0,False,True,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2710035653387914
0.0,False,False,False,8,32,4,8,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2710979084988109
0.0,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2711138085263674
0.0,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2711408316600518
0.0,False,False,False,8,64,16,8,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2712427067463515
0.0,False,False,False,8,16,4,8,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2713010985343183
0.0,False,False,False,8,32,8,4,0.1,,relu,same,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2713634642909784
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.271567658078475
0.0,False,False,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2715704152818586
0.0,False,False,False,8,16,2,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2716374280022793
0.0,False,False,False,8,16,4,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2716476953909045
0.0,False,False,False,8,16,4,8,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2716477462014214
0.0,False,False,False,8,16,4,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2716976428618196
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.271706005833188
0.0,False,True,False,4,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2717257906667522
0.0,False,False,False,8,16,2,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2719925756825775
0.0,False,False,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2721242213346919
0.0,False,True,False,4,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2721429139864249
0.1,True,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2721707874634226
0.0,False,False,False,8,32,4,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2723577310804461
0.0,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2723594366526994
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2723698594042512
0.0,False,True,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2724141300213141
0.0,False,False,False,8,32,8,4,0.1,,relu,same,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2724332445469059
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2724636331444881
0.0,False,False,False,8,64,16,4,0.1,,relu,same,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2724897187264239
0.0,False,False,False,8,16,4,8,0.2,,relu,None,relu,False,False,False,True,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2726394348457211
0.0,False,True,False,4,16,4,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2727371705848662
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2727631472173284
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2727798868398197
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2728561531813418
0.0,False,False,False,8,32,8,4,0.1,,relu,same,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2729743213438597
0.0,False,False,False,8,16,2,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2730882866460768
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2730981074884289
0.0,False,True,False,4,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2731585351170086
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.01,512,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2731618629768491
0.0,False,False,False,8,32,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2731680427906943
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2732621695174546
0.0,False,False,False,8,16,4,8,0.2,,relu,None,relu,False,False,False,True,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2733770867840188
0.0,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,True,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2735783777764586
0.0,False,False,False,8,64,16,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2737512593386603
0.0,False,True,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2738656917067825
0.0,False,True,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2738711648300045
0.0,False,False,False,8,32,4,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2739228093233264
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.27392983167875
0.0,False,False,False,8,32,4,8,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2739749465320931
0.0,False,True,False,8,32,8,8,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2739848577585376
0.0,False,False,False,8,32,8,8,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2740218959382323
0.0,False,False,False,8,32,4,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.274108311924778
0.0,False,False,False,8,16,4,6,0.2,,relu,None,relu,False,False,False,True,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2741109880267596
0.0,False,False,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2741987118955518
0.0,False,False,False,8,64,16,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2745079083032295
0.0,False,True,False,4,16,4,8,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.274511916227028
0.0,False,True,False,8,32,8,8,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2746980561584722
0.0,False,False,False,8,64,16,8,0.2,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2747375183418148
0.0,False,True,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,AdamW,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2747400024386703
0.0,False,False,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2748423450794376
0.0,False,False,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2749487965321932
0.0,False,False,False,8,64,16,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.275352524685078
0.0,False,True,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2754026311831396
0.0,False,False,False,8,64,16,4,0.1,,relu,same,relu,False,False,False,False,0.001,128,0.0,Adam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2754386375184919
0.0,False,False,False,8,32,8,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2754465449051779
0.0,False,False,False,8,32,4,8,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2759100589595857
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.0004,128,0.0,RAdam,OneCycleLR,0.001,0.03,25,1000.0,5.0,0.2765246361005501
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2765891412731077
0.0,False,False,False,8,32,4,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2767672511886377
0.0,False,False,False,8,64,16,6,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2767697245371146
0.0,False,False,False,8,16,4,8,0.2,,relu,None,relu,False,False,False,False,0.0004,128,0.0,Adam,OneCycleLR,0.001,0.03,25,1000.0,5.0,0.2770110493312117
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.0005,128,0.0,RAdam,CyclicLR,0.0005,0.03,25,10000.0,10.0,0.2773643849325962
0.1,True,False,False,8,16,4,6,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2776891212971484
0.0,False,False,False,8,32,8,8,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2783001314421169
0.0,False,False,False,8,64,16,4,0.1,,relu,None,relu,False,False,False,False,0.001,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2796592976226181
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2797018304222919
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.279762360160468
0.0,False,True,False,8,32,8,8,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2811043350422968
0.0,False,False,False,8,32,4,6,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2830694303160808
0.0,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,False,0.0005,128,0.0,AdamW,CyclicLR,0.0005,0.03,25,10000.0,10.0,0.2836889285044592
0.0,False,False,False,8,16,4,4,0.1,,relu,None,relu,False,False,False,False,0.0004,128,0.0,RAdam,OneCycleLR,0.001,0.03,25,1000.0,5.0,0.284477736617698
0.0,False,False,False,8,64,16,4,0.1,,relu,same,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2845539975850308
0.0,False,False,False,8,64,16,4,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2869698334424222
0.0,False,False,False,8,16,4,8,0.2,,relu,None,relu,False,False,False,False,0.0005,128,0.0,Adam,CyclicLR,0.0005,0.03,25,10000.0,10.0,0.2883458880127453
0.0,False,False,False,8,32,8,6,0.1,,relu,None,relu,False,False,False,False,0.01,128,0.0,RAdam,ReduceLROnPlateau,0.001,0.01,25,10000.0,5.0,0.2907542630297238
0.0,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,False,0.0004,128,0.0,AdamW,OneCycleLR,0.001,0.03,25,1000.0,5.0,0.3511129769145465
0.0,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,False,0.0004,128,0.0,AdamW,OneCycleLR,0.001,0.03,25,1000.0,5.0,0.3511129774031092
0.0,False,False,False,8,16,4,8,0.2,,relu,None,relu,False,False,False,False,0.0004,128,0.0,Adam,OneCycleLR,0.001,0.03,25,1000.0,5.0,0.351114277468353
0.0,False,False,False,8,16,4,8,0.2,,relu,None,relu,False,False,False,False,0.0004,128,0.0,Adam,OneCycleLR,0.001,0.03,25,1000.0,5.0,0.3514011297069612
0.0,False,False,False,8,32,8,8,0.2,,relu,None,relu,False,False,False,False,0.0004,128,0.0,AdamW,OneCycleLR,0.001,0.03,25,1000.0,5.0,0.351612701279218
